user_id,skill_name,total_correct,total_attempts,accuracy,total_hints_used,avg_hint_ratio,avg_attempts,avg_response_time,pct_hint_first,difficulty_score,mastery_level
70709,table,7,9,0.7777777777777778,0.0,0.0,1.0,21.221444444444444,0.0,0.08894285542963364,learning
70727,box and whisker,2,2,1.0,0.0,0.0,1.0,10.6285,0.0,5.3966540744738264e-05,mastered
70727,circle graph,6,7,0.8571428571428571,0.0,0.0,1.0,41.929857142857145,0.0,0.0571968236836019,mastered
70727,histogram as table or graph,2,2,1.0,0.0,0.0,1.0,43.3125,0.0,5.3966540744738264e-05,mastered
70727,number line,6,10,0.6,0.0,0.0,1.6,108.16369999999999,0.0,0.16008634646519163,learning
70727,scatter plot,3,4,0.75,0.0,0.0,1.25,12.0005,0.0,0.10006745817593093,learning
70727,table,6,6,1.0,0.0,0.0,1.0,27.235500000000002,0.0,5.3966540744738264e-05,mastered
70728,stem and leaf plot,0,1,0.0,0.0,0.0,1.0,423.14,0.0,0.40005396654074477,needs_help
70728,table,3,4,0.75,0.0,0.0,1.0,72.42625000000001,0.0,0.10005396654074475,learning
70729,box and whisker,3,5,0.6,3.0,0.2,1.4,14.114799999999999,0.0,0.22007555315704266,learning
70729,circle graph,0,2,0.0,5.0,1.0,2.5,16.045,0.0,0.7001349163518618,needs_help
70729,histogram as table or graph,0,1,0.0,0.0,0.0,1.0,36.572,0.0,0.40005396654074477,needs_help
70729,number line,4,6,0.6666666666666666,1.0,0.041666666666666664,1.6666666666666667,99.55483333333332,0.0,0.14592327756790793,learning
70729,scatter plot,3,3,1.0,0.0,0.0,1.0,27.316333333333333,0.0,5.3966540744738264e-05,mastered
70729,stem and leaf plot,1,1,1.0,0.0,0.0,1.0,20.415,0.0,5.3966540744738264e-05,mastered
70729,table,10,13,0.7692307692307693,0.0,0.0,1.0,51.52846153846154,0.0,0.09236165884843704,learning
70730,box and whisker,3,5,0.6,0.0,0.0,1.8,51.403800000000004,0.0,0.16009713977334056,learning
70730,circle graph,1,1,1.0,0.0,0.0,1.0,39.406,0.0,5.3966540744738264e-05,mastered
70730,number line,8,17,0.47058823529411764,13.0,0.17647058823529413,1.588235294117647,47.41347058823529,0.0,0.2647915939176534,needs_help
70730,table,4,5,0.8,0.0,0.0,1.0,8.959399999999999,0.0,0.08005396654074473,mastered
70731,circle graph,1,2,0.5,0.0,0.0,3.0,81.571,0.0,0.2001618996222342,needs_help
70732,number line,1,3,0.3333333333333333,0.0,0.0,2.6666666666666665,14.583666666666666,0.0,0.266810577441986,needs_help
70732,table,8,9,0.8888888888888888,0.0,0.0,1.0,21.60688888888889,0.0,0.0444984109851892,mastered
70733,box and whisker,3,5,0.6,0.0,0.0,1.6,7.735200000000001,0.0,0.16008634646519163,learning
70733,circle graph,4,9,0.4444444444444444,11.0,0.4444444444444444,2.2222222222222223,39.06444444444444,0.0,0.355675481201655,needs_help
70733,stem and leaf plot,1,1,1.0,0.0,0.0,1.0,34.459,0.0,5.3966540744738264e-05,mastered
70733,table,13,15,0.8666666666666667,4.0,0.06666666666666667,1.2666666666666666,44.59306666666667,0.0,0.07340169095160999,mastered
70734,table,6,6,1.0,0.0,0.0,1.0,11.75,0.0,5.3966540744738264e-05,mastered
70736,box and whisker,5,7,0.7142857142857143,3.0,0.10714285714285714,1.4285714285714286,29.07857142857143,0.0,0.14650566648677818,learning
70736,circle graph,0,4,0.0,8.0,0.75,1.75,198.30075000000002,0.0,0.6250944414463033,needs_help
70736,histogram as table or graph,2,2,1.0,0.0,0.0,1.0,2318.4605,0.0,5.3966540744738264e-05,mastered
70736,number line,1,4,0.25,0.0,0.0,2.5,8.162500000000001,0.0,0.3001349163518619,needs_help
70740,circle graph,2,3,0.6666666666666666,0.0,0.0,1.6666666666666667,46.559666666666665,0.0,0.13342327756790792,learning
70740,number line,6,11,0.5454545454545454,4.0,0.09090909090909091,2.090909090909091,61.943909090909095,0.0,0.2092037482215572,needs_help
70743,table,5,6,0.8333333333333334,0.0,0.0,1.0,17.125333333333334,0.0,0.0667206332074114,mastered
70744,circle graph,1,2,0.5,3.0,0.5,1.5,46.1655,0.0,0.3500809498111171,needs_help
70745,circle graph,1,1,1.0,0.0,0.0,1.0,23.674,0.0,5.3966540744738264e-05,mastered
70745,table,10,10,1.0,0.0,0.0,1.0,54.7327,0.0,5.3966540744738264e-05,mastered
70746,box and whisker,2,2,1.0,0.0,0.0,1.0,4.195,0.0,5.3966540744738264e-05,mastered
70746,circle graph,7,12,0.5833333333333334,10.0,0.22916666666666666,2.25,34.309916666666666,0.0,0.23553809138334234,needs_help
70746,histogram as table or graph,1,3,0.3333333333333333,4.0,0.3333333333333333,15.666666666666666,38.14066666666667,0.0,0.3675121424716676,needs_help
70746,number line,12,23,0.5217391304347826,5.0,0.043478260869565216,1.608695652173913,19.576695652173914,0.0,0.20443464182641546,needs_help
70746,table,9,12,0.75,0.0,0.0,1.0,58.436416666666666,0.0,0.10005396654074475,learning
70748,table,6,6,1.0,0.0,0.0,1.0,28.836333333333332,0.0,5.3966540744738264e-05,mastered
70750,stem and leaf plot,3,3,1.0,0.0,0.0,1.0,75.09366666666666,0.0,5.3966540744738264e-05,mastered
70750,table,0,1,0.0,0.0,0.0,1.0,78.769,0.0,0.40005396654074477,needs_help
70754,table,0,2,0.0,0.0,0.0,1.0,130.7265,0.0,0.40005396654074477,needs_help
70756,box and whisker,2,2,1.0,0.0,0.0,1.0,7.0415,0.0,5.3966540744738264e-05,mastered
70756,circle graph,8,11,0.7272727272727273,3.0,0.06818181818181818,1.4545454545454546,115.98681818181818,0.0,0.12962395133199234,learning
70756,histogram as table or graph,3,3,1.0,0.0,0.0,1.0,26.241,0.0,5.3966540744738264e-05,mastered
70756,table,4,5,0.8,0.0,0.0,1.0,35.8952,0.0,0.08005396654074473,mastered
70758,table,4,4,1.0,0.0,0.0,1.0,85.6315,0.0,5.3966540744738264e-05,mastered
70759,box and whisker,2,2,1.0,0.0,0.0,1.0,19.8435,0.0,5.3966540744738264e-05,mastered
70759,circle graph,2,2,1.0,0.0,0.0,1.0,101.69900000000001,0.0,5.3966540744738264e-05,mastered
70759,histogram as table or graph,0,3,0.0,6.0,0.5,1.3333333333333333,29.253333333333334,0.0,0.5500719553876597,needs_help
70759,stem and leaf plot,5,6,0.8333333333333334,0.0,0.0,1.0,74.3625,0.0,0.0667206332074114,mastered
70759,table,10,13,0.7692307692307693,0.0,0.0,1.0,126.50830769230768,0.0,0.09236165884843704,learning
70816,circle graph,2,2,1.0,0.0,0.0,1.0,50.629,0.0,5.3966540744738264e-05,mastered
70816,histogram as table or graph,2,15,0.13333333333333333,36.0,0.6166666666666667,2.6666666666666665,40.36633333333334,0.0,0.531810577441986,needs_help
70816,stem and leaf plot,3,4,0.75,3.0,0.25,1.25,305.32325000000003,0.0,0.17506745817593092,learning
70816,table,6,9,0.6666666666666666,0.0,0.0,1.0,82.58111111111111,0.0,0.1333872998740781,learning
70872,box and whisker,2,2,1.0,0.0,0.0,1.0,7.2575,0.0,5.3966540744738264e-05,mastered
70872,circle graph,4,9,0.4444444444444444,7.0,0.3333333333333333,1.5555555555555556,38.48833333333333,0.0,0.3223061701744918,needs_help
70872,histogram as table or graph,9,17,0.5294117647058824,3.0,0.058823529411764705,1.6470588235294117,50.29676470588236,0.0,0.20597123900828543,needs_help
70872,scatter plot,3,3,1.0,0.0,0.0,1.0,15.755333333333335,0.0,5.3966540744738264e-05,mastered
70872,stem and leaf plot,3,3,1.0,0.0,0.0,1.0,10.130666666666666,0.0,5.3966540744738264e-05,mastered
70872,table,20,24,0.8333333333333334,0.0,0.0,1.0,37.251416666666664,0.0,0.0667206332074114,mastered
70874,box and whisker,3,4,0.75,2.0,0.16666666666666666,1.5,55.158,0.0,0.1500809498111171,learning
70874,circle graph,8,14,0.5714285714285714,5.0,0.15476190476190474,1.2142857142857142,36.22657142857143,0.0,0.21792267365661863,needs_help
70874,histogram as table or graph,5,7,0.7142857142857143,3.0,0.14285714285714285,2.7142857142857144,35.466142857142856,0.0,0.15728933775345,learning
70874,number line,3,4,0.75,4.0,0.25,1.0,46.8975,0.0,0.17505396654074473,learning
70874,table,6,10,0.6,3.0,0.1,2.8,34.4543,0.0,0.1901511063140853,learning
71066,circle graph,4,8,0.5,0.0,0.0,1.0,52.663875,0.0,0.20005396654074475,needs_help
71105,circle graph,2,14,0.14285714285714285,25.0,0.75,2.0,24.768785714285713,0.0,0.5679650759386323,needs_help
71175,box and whisker,3,4,0.75,0.0,0.0,1.5,33.9485,0.0,0.1000809498111171,learning
71175,table,2,2,1.0,0.0,0.0,1.0,26.1095,0.0,5.3966540744738264e-05,mastered
71176,box and whisker,2,5,0.4,1.0,0.06666666666666667,1.8,33.8482,0.0,0.26009713977334054,needs_help
71176,stem and leaf plot,1,1,1.0,0.0,0.0,1.0,10.735,0.0,5.3966540744738264e-05,mastered
71176,table,10,13,0.7692307692307693,0.0,0.0,1.0,75.74984615384615,0.0,0.09236165884843704,learning
71177,box and whisker,2,2,1.0,0.0,0.0,1.0,81.72699999999999,0.0,5.3966540744738264e-05,mastered
71177,table,7,8,0.875,0.0,0.0,1.0,42.539500000000004,0.0,0.05005396654074474,mastered
71179,box and whisker,2,2,1.0,0.0,0.0,1.0,6.696,0.0,5.3966540744738264e-05,mastered
71179,stem and leaf plot,3,5,0.6,0.0,0.0,1.0,81.065,0.0,0.16005396654074477,learning
71179,table,11,14,0.7857142857142857,0.0,0.0,1.0,41.09878571428572,0.0,0.08576825225503047,learning
71183,box and whisker,2,2,1.0,0.0,0.0,1.0,12.822,0.0,5.3966540744738264e-05,mastered
71183,stem and leaf plot,1,2,0.5,0.0,0.0,1.0,104.9935,0.0,0.20005396654074475,needs_help
71183,table,8,9,0.8888888888888888,0.0,0.0,1.0,47.763222222222225,0.0,0.0444984109851892,mastered
71187,box and whisker,2,2,1.0,0.0,0.0,1.0,131.041,0.0,5.3966540744738264e-05,mastered
71187,stem and leaf plot,3,3,1.0,0.0,0.0,1.0,23.986666666666668,0.0,5.3966540744738264e-05,mastered
71187,table,9,10,0.9,0.0,0.0,1.0,86.8087,0.0,0.04005396654074473,mastered
71190,box and whisker,2,2,1.0,0.0,0.0,1.0,34.891,0.0,5.3966540744738264e-05,mastered
71190,stem and leaf plot,3,3,1.0,0.0,0.0,1.0,33.47966666666667,0.0,5.3966540744738264e-05,mastered
71190,table,8,8,1.0,0.0,0.0,1.0,105.249375,0.0,5.3966540744738264e-05,mastered
71191,stem and leaf plot,1,2,0.5,0.0,0.0,1.0,40.375,0.0,0.20005396654074475,needs_help
71191,table,3,5,0.6,0.0,0.0,1.0,30.4124,0.0,0.16005396654074477,learning
71192,table,4,5,0.8,0.0,0.0,1.0,21.8098,0.0,0.08005396654074473,mastered
71193,box and whisker,2,2,1.0,0.0,0.0,1.0,31.252,0.0,5.3966540744738264e-05,mastered
71193,table,5,6,0.8333333333333334,0.0,0.0,1.0,163.8325,0.0,0.0667206332074114,mastered
71198,table,6,10,0.6,0.0,0.0,1.0,37.2296,0.0,0.16005396654074477,learning
71205,box and whisker,2,2,1.0,0.0,0.0,1.0,10.922,0.0,5.3966540744738264e-05,mastered
71205,stem and leaf plot,0,1,0.0,4.0,1.0,5.0,228.721,0.0,0.7002698327037237,needs_help
71205,table,6,6,1.0,0.0,0.0,1.0,27.725666666666665,0.0,5.3966540744738264e-05,mastered
71209,box and whisker,2,2,1.0,0.0,0.0,1.0,14.718499999999999,0.0,5.3966540744738264e-05,mastered
71209,stem and leaf plot,1,1,1.0,0.0,0.0,1.0,72.921,0.0,5.3966540744738264e-05,mastered
71209,table,4,4,1.0,0.0,0.0,1.0,21.01925,0.0,5.3966540744738264e-05,mastered
71210,stem and leaf plot,3,3,1.0,0.0,0.0,1.0,82.49366666666667,0.0,5.3966540744738264e-05,mastered
71210,table,4,4,1.0,0.0,0.0,1.0,59.74250000000001,0.0,5.3966540744738264e-05,mastered
71211,box and whisker,2,2,1.0,0.0,0.0,1.0,42.555,0.0,5.3966540744738264e-05,mastered
71211,stem and leaf plot,1,1,1.0,0.0,0.0,1.0,36.422,0.0,5.3966540744738264e-05,mastered
71211,table,7,8,0.875,0.0,0.0,1.0,72.907,0.0,0.05005396654074474,mastered
71212,box and whisker,2,2,1.0,0.0,0.0,1.0,58.82149999999999,0.0,5.3966540744738264e-05,mastered
71212,table,10,12,0.8333333333333334,0.0,0.0,1.0,81.10716666666667,0.0,0.0667206332074114,mastered
71215,table,6,7,0.8571428571428571,0.0,0.0,1.0,93.52285714285715,0.0,0.0571968236836019,mastered
71221,box and whisker,2,2,1.0,0.0,0.0,1.0,7.5600000000000005,0.0,5.3966540744738264e-05,mastered
71221,stem and leaf plot,6,10,0.6,0.0,0.0,1.1,68.2216,0.0,0.16005936319481925,learning
71221,table,9,12,0.75,0.0,0.0,1.0,64.37566666666667,0.0,0.10005396654074475,learning
71224,box and whisker,2,2,1.0,0.0,0.0,1.0,10.210999999999999,0.0,5.3966540744738264e-05,mastered
71224,stem and leaf plot,6,10,0.6,11.0,0.3,1.0,13.829500000000001,0.0,0.25005396654074474,learning
71224,table,9,11,0.8181818181818182,0.0,0.0,1.0,57.24854545454546,0.0,0.07278123926801745,mastered
71225,box and whisker,3,5,0.6,7.0,0.4,1.2,20.3604,0.0,0.28006475984889373,learning
71225,table,6,6,1.0,0.0,0.0,1.0,26.045833333333334,0.0,5.3966540744738264e-05,mastered
71227,box and whisker,3,4,0.75,1.0,0.08333333333333333,1.25,48.46175,0.0,0.12506745817593093,learning
71227,stem and leaf plot,3,3,1.0,0.0,0.0,1.0,75.83366666666666,0.0,5.3966540744738264e-05,mastered
71227,table,8,8,1.0,0.0,0.0,1.0,93.5045,0.0,5.3966540744738264e-05,mastered
71230,box and whisker,4,6,0.6666666666666666,3.0,0.16666666666666666,1.6666666666666667,11.786333333333333,0.0,0.1834232775679079,learning
71230,stem and leaf plot,5,6,0.8333333333333334,4.0,0.16666666666666666,1.1666666666666667,30.78333333333333,0.0,0.11672962763086883,mastered
71230,table,8,8,1.0,0.0,0.0,1.0,38.581125,0.0,5.3966540744738264e-05,mastered
71231,box and whisker,2,2,1.0,0.0,0.0,1.0,14.5215,0.0,5.3966540744738264e-05,mastered
71231,stem and leaf plot,2,4,0.5,3.0,0.25,1.75,32.72775,0.0,0.2750944414463033,needs_help
71231,table,6,8,0.75,0.0,0.0,1.0,136.26025,0.0,0.10005396654074475,learning
71232,box and whisker,2,2,1.0,0.0,0.0,1.0,16.39,0.0,5.3966540744738264e-05,mastered
71232,stem and leaf plot,3,3,1.0,0.0,0.0,1.0,28.583,0.0,5.3966540744738264e-05,mastered
71232,table,8,8,1.0,0.0,0.0,1.0,39.901875000000004,0.0,5.3966540744738264e-05,mastered
71234,table,3,3,1.0,0.0,0.0,1.0,173.03533333333334,0.0,5.3966540744738264e-05,mastered
71250,box and whisker,2,2,1.0,0.0,0.0,1.0,17.6965,0.0,5.3966540744738264e-05,mastered
71250,stem and leaf plot,4,6,0.6666666666666666,0.0,0.0,1.0,45.51566666666667,0.0,0.1333872998740781,learning
71250,table,8,8,1.0,0.0,0.0,1.0,47.6895,0.0,5.3966540744738264e-05,mastered
71557,circle graph,1,1,1.0,0.0,0.0,1.0,159.698,0.0,5.3966540744738264e-05,mastered
71740,box and whisker,2,2,1.0,0.0,0.0,1.0,7.279999999999999,0.0,5.3966540744738264e-05,mastered
71740,circle graph,12,18,0.6666666666666666,4.0,0.09259259259259259,1.5555555555555556,39.32338888888889,0.0,0.16119505906338075,learning
71740,number line,12,18,0.6666666666666666,6.0,0.08333333333333333,1.4444444444444444,64.61144444444444,0.0,0.15841128500329799,learning
71807,number line,0,1,0.0,0.0,0.0,2.0,106.966,0.0,0.4001079330814895,needs_help
71809,table,8,9,0.8888888888888888,0.0,0.0,1.0,154.663,0.0,0.0444984109851892,mastered
71810,circle graph,1,1,1.0,0.0,0.0,1.0,34.854,0.0,5.3966540744738264e-05,mastered
71810,number line,0,1,0.0,1.0,0.25,1.0,29.562,0.0,0.4750539665407448,needs_help
71810,table,6,6,1.0,0.0,0.0,1.0,63.89233333333333,0.0,5.3966540744738264e-05,mastered
71821,histogram as table or graph,0,1,0.0,1.0,0.25,2.0,17.437,0.0,0.4751079330814895,needs_help
71821,stem and leaf plot,0,4,0.0,0.0,0.0,1.0,20.0,0.0,0.40005396654074477,needs_help
71821,table,2,5,0.4,0.0,0.0,1.0,194.14000000000001,0.0,0.24005396654074473,needs_help
71824,table,5,6,0.8333333333333334,0.0,0.0,1.0,23.541666666666668,0.0,0.0667206332074114,mastered
71826,box and whisker,4,4,1.0,0.0,0.0,1.0,44.9495,0.0,5.3966540744738264e-05,mastered
71826,circle graph,4,5,0.8,0.0,0.0,1.0,88.1994,0.0,0.08005396654074473,mastered
71826,histogram as table or graph,3,3,1.0,0.0,0.0,1.0,97.57433333333334,0.0,5.3966540744738264e-05,mastered
71826,scatter plot,2,2,1.0,0.0,0.0,1.0,33.4575,0.0,5.3966540744738264e-05,mastered
71826,stem and leaf plot,4,6,0.6666666666666666,0.0,0.0,1.0,85.18116666666667,0.0,0.1333872998740781,learning
71826,table,14,28,0.5,0.0,0.0,1.0,63.13021428571428,0.0,0.20005396654074475,needs_help
71829,circle graph,0,1,0.0,2.0,1.0,3.0,56.189,0.0,0.7001618996222342,needs_help
71829,stem and leaf plot,1,1,1.0,0.0,0.0,1.0,108.957,0.0,5.3966540744738264e-05,mastered
71830,circle graph,1,2,0.5,0.0,0.0,7.0,97.838,0.0,0.20037776578521319,needs_help
71830,stem and leaf plot,1,2,0.5,0.0,0.0,1.0,148.612,0.0,0.20005396654074475,needs_help
71830,table,8,9,0.8888888888888888,0.0,0.0,1.0,39.58088888888889,0.0,0.0444984109851892,mastered
71831,box and whisker,2,3,0.6666666666666666,4.0,0.3333333333333333,2.0,17.058,0.0,0.23344126641482282,learning
71831,histogram as table or graph,11,14,0.7857142857142857,8.0,0.14285714285714285,1.1428571428571428,73.41707142857142,0.0,0.12863310461799402,learning
71831,scatter plot,7,9,0.7777777777777778,5.0,0.1388888888888889,2.0,25.21966666666667,0.0,0.13066348863704505,learning
71831,stem and leaf plot,5,10,0.5,0.0,0.0,1.0,90.0771,0.0,0.20005396654074475,needs_help
71831,table,30,40,0.75,0.0,0.0,1.0,85.14205,0.0,0.10005396654074475,learning
71872,box and whisker,2,2,1.0,0.0,0.0,1.0,219.078,0.0,5.3966540744738264e-05,mastered
71872,table,7,9,0.7777777777777778,0.0,0.0,1.0,18.857444444444447,0.0,0.08894285542963364,learning
71874,box and whisker,2,5,0.4,10.0,0.55,2.4,32.0034,0.0,0.4051295196977874,needs_help
71874,stem and leaf plot,3,3,1.0,0.0,0.0,1.0,21.635333333333335,0.0,5.3966540744738264e-05,mastered
71874,table,9,11,0.8181818181818182,0.0,0.0,1.0,85.95318181818182,0.0,0.07278123926801745,mastered
71876,histogram as table or graph,0,1,0.0,0.0,0.0,1.0,62.112,0.0,0.40005396654074477,needs_help
71877,circle graph,3,5,0.6,0.0,0.0,1.0,50.6836,0.0,0.16005396654074477,learning
71877,stem and leaf plot,1,4,0.25,0.0,0.0,1.0,104.70224999999999,0.0,0.3000539665407448,needs_help
71881,box and whisker,2,2,1.0,0.0,0.0,1.0,10.9855,0.0,5.3966540744738264e-05,mastered
71881,circle graph,12,22,0.5454545454545454,18.0,0.25,1.2727272727272727,147.96495454545453,0.0,0.2568868665064024,needs_help
71881,histogram as table or graph,3,4,0.75,4.0,0.25,2.5,32.5025,0.0,0.17513491635186185,learning
71881,number line,17,26,0.6538461538461539,17.0,0.1673076923076923,1.2307692307692308,388.2935769230769,0.0,0.18872026651168586,learning
71881,scatter plot,2,2,1.0,0.0,0.0,1.0,40.981,0.0,5.3966540744738264e-05,mastered
71881,stem and leaf plot,3,3,1.0,0.0,0.0,1.0,13.286000000000001,0.0,5.3966540744738264e-05,mastered
71881,table,13,15,0.8666666666666667,0.0,0.0,1.0,140.9406666666667,0.0,0.05338729987407806,mastered
72059,box and whisker,4,7,0.5714285714285714,0.0,0.0,1.7142857142857142,14.873,0.0,0.17152108549841957,needs_help
72059,circle graph,6,6,1.0,0.0,0.0,1.0,33.961999999999996,0.0,5.3966540744738264e-05,mastered
72059,scatter plot,1,1,1.0,0.0,0.0,1.0,63.354,0.0,5.3966540744738264e-05,mastered
72059,table,8,9,0.8888888888888888,0.0,0.0,1.0,80.91944444444444,0.0,0.0444984109851892,mastered
72378,box and whisker,2,2,1.0,0.0,0.0,1.0,15.2255,0.0,5.3966540744738264e-05,mastered
72378,circle graph,5,5,1.0,0.0,0.0,1.0,40.2604,0.0,5.3966540744738264e-05,mastered
72378,scatter plot,1,1,1.0,0.0,0.0,1.0,20.0,0.0,5.3966540744738264e-05,mastered
72378,table,7,7,1.0,0.0,0.0,1.0,36.33014285714286,0.0,5.3966540744738264e-05,mastered
72880,box and whisker,2,2,1.0,0.0,0.0,1.0,22.4605,0.0,5.3966540744738264e-05,mastered
72880,circle graph,0,2,0.0,4.0,1.0,2.0,28.475,0.0,0.7001079330814894,needs_help
72880,stem and leaf plot,3,3,1.0,0.0,0.0,1.0,40.42166666666667,0.0,5.3966540744738264e-05,mastered
72880,table,2,3,0.6666666666666666,0.0,0.0,1.0,304.29766666666666,0.0,0.1333872998740781,learning
73100,table,0,1,0.0,0.0,0.0,1.0,15.212,0.0,0.40005396654074477,needs_help
73684,box and whisker,4,5,0.8,0.0,0.0,1.2,9.7978,0.0,0.08006475984889368,mastered
